data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4946370,566,NIG3080,3080,"18 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Nigeria)",,5,"Police Forces of Nigeria (1999-2015)",,1,15,"Western Africa",Nigeria,"Federal Capital Territory",Gwagwalada,,Gwagwalada,8.9414,7.0919,1,"All Africa",Regional,"At Gwagwalada, there was pandemonium for almost two hours over fears of the outbreak of political violence. Traders quickly shut their shops, vehicle owners reversed and returned to the directions they were coming from while the police and the military were said to have patrolled the town to restore calm.",0,1552577536,NGA
4946369,566,NIG3081,3081,"18 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Nigeria)",,5,"Police Forces of Nigeria (1999-2015)",,1,15,"Western Africa",Nigeria,Niger,Lavun,,Maraba,9.4167,5.8667,1,"All Africa",Regional,"Post-election violence erupted in the Mararaba area of Nasarawa State, which shares borders with some satellite towns of the FCT. Irate youths protesting the defeat of their presidential candidate, Gen. Muhammadu Buhari, barricaded the major road and unleashed violence on motorists and other road users.",0,1552577536,NGA
4946368,566,NIG3083,3083,"18 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Nigeria)",,5,"Police Forces of Nigeria (1999-2015)",,1,15,"Western Africa",Nigeria,Adamawa,"Mubi North",,Mubi,10.2676,13.2644,1,"All Africa",Regional,"Adamawa State Governor Murtala Nyako yesterday imposed a dusk-to-dawn curfew in some parts of the state to stem the violence over the presidential result released in the state. Rioting and street violence was most pronounced in Yola, Mubi and Michika towns where at least five people were killed and over 50 buildings burned.",1,1552577536,NGA
7210623,566,NIG3068,3068,"17 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Nigeria)","CPC: Congress for Progressive Change",5,"Civilians (Nigeria)","PDP: Peoples Democratic Party",7,57,"Western Africa",Nigeria,Sokoto,"Sokoto North",,Sokoto,13.048,5.2143,1,AFP,International,"Rioting by CPC supporters hit parts of Nigerias north overnight as President Goodluck Jonathan headed for a first-round victory in the countries elections. Allegations of vote rigging led to street riots in parts of the states of Kaduna and Sokoto. Sultan of Sokoto, who voiced support for the PDP President, has had his safty called into question during the rioting as marauders have targetes PDP supporters in nearby cities.",0,1600121118,NGA
7210622,566,NIG3067,3067,"17 April 2011",2011,1,Riots,"Mob violence","Rioters (Nigeria)","CPC: Congress for Progressive Change",5,"Civilians (Nigeria)","PDP: Peoples Democratic Party",7,57,"Western Africa",Nigeria,Kaduna,"Kaduna North",,Kaduna,10.5222,7.4383,1,AFP,International,"Rioting by CPC supporters hit parts of Nigerias north overnight as President Goodluck Jonathan headed for a first-round victory in the countries elections. Allegations of vote rigging led to street riots in parts of the states of Kaduna, where residents said the homes of ruling party figures had been attacked and gunshots were heard. In addition, the homes of supporters were also attacked by the mobs - youths armed with clubs and machetes were targeting people who did not look like they were indigenous to the north (those in the countries north typically support Buhuri, the challenger). Police and military later clashed with the rioters, dispersing many with tear gas and live ammonisation. Causalities not known.",0,1600121118,NGA
6761244,818,EGY1030,1030,"17 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)","Salafist Muslim Group (Egypt)",6,,,0,60,"Northern Africa",Egypt,Qena,Qina,,Qina,26.1642,32.7267,1,"Daily News (Egypt)",National,"3 days of protests were held in Qena outside the governorate office against the appointment of a former police officer + Coptic Christian as Qenas new governor. Salafi Islamists allegedly headed the protests.",0,1580154801,EGY
6704932,818,EGY1029,1029,"17 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)",,6,,,0,60,"Northern Africa",Egypt,Cairo,"Al Zamalik",,"Cairo-Al Zamalik",30.0642,31.2201,1,"Daily News (Egypt)",National,"Employees from the Helwan and 6th of October Governorates protested against the decision to to reincorporate the governorates into the Cairo and Giza governorates respectively.",0,1578503458,EGY
6306455,854,BFO189,189,"17 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Burkina Faso)","Mutiny of Military Forces of Burkina Faso (1987-2014)",5,,,0,50,"Western Africa","Burkina Faso",Centre-Nord,Sanmatenga,Kaya,Kaya,13.0917,-1.0844,1,RFI,International,"Mutiny by soldiers in Kaya was also reported with incidents of vandalism and looting, including of the house of their commander.",0,1572403775,BFA
6267162,586,PAK6440,6440,"17 April 2011",2011,1,Riots,"Violent demonstration","Police Forces of Pakistan (2008-2013)",,1,"Rioters (Pakistan)",Hizb-ut-Tehrir,5,15,"South Asia",Pakistan,Punjab,Rawalpindi,Rawalpindi,Rawalpindi,33.6007,73.0679,1,"Frontier Star",National,"Police clashed with members of Hizb-ut-Tehreer, a banned outfit, during an illegal protest by the outfit at Landa Bazaar in Rawalpindi on 17 Apr 2011.",0,1572403718,PAK
6154092,706,SOM7211,7211,"17 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Somalia)","Women (Somalia)",6,,,0,60,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Madiina,2.2204,45.2259,1,"Undisclosed Source","Local partner-Other","Youth and women held a peaceful demonstration by the front gate of Aden Adde International Airport. The demonstration protested against the recent Consultative Meeting organized by UNPOS in Nairobi and the Speakers attendance of it.",0,1571260160,SOM
5769120,894,ZAM563,563,"17 April 2011",2011,2,Riots,"Mob violence","Rioters (Zambia)",,5,"Civilians (Zambia)",,7,57,"Southern Africa",Zambia,Luapula,Mansa,,Mansa,-11.2,28.8833,1,IRIN,International,"Rumor that rich businessmen use witchcraft leads to riot; several rich businessmen killed by mob",0,1567462157,ZMB
5583630,50,BGD10307,10307,"17 April 2011",2011,2,Protests,"Peaceful protest","Protesters (Bangladesh)","JJD: Jatiyatabadi Jubo Dal",6,,,0,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"United News of Bangladesh",National,"Assumed on April 17, in Dhaka city (Dhaka, Dhaka), JJD members staged a protest against the Prime Minister's remarks against the BNP party.",0,1563366740,BGD
5583629,50,BGD10306,10306,"17 April 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)","BNP: Bangladesh Nationalist Party",5,"Rioters (Bangladesh)","BNP: Bangladesh Nationalist Party",5,55,"South Asia",Bangladesh,Rajshahi,Bogra,Shajahanpur,Shajahanpur,24.7666,89.4,2,"Financial Express (Bangladesh)",National,"At least six BNP activists were injured in a factional clash over forming ward committees at Mazira Bandar in Shajahanpur Upazila on 17 April. 6 injuries reported.",0,1563366740,BGD
5529943,586,PAK6439,6439,"17 April 2011",2011,1,Riots,"Violent demonstration","Police Forces of Pakistan (2008-2013)",,1,"Rioters (Pakistan)",Hizb-ut-Tehrir,5,15,"South Asia",Pakistan,Sindh,"Karachi City","Karachi East",Karachi,24.9056,67.0822,1,"Daily Times (Pakistan)",National,"Police clashed with members of Hizb-ut-Tehreer, a banned outfit, during an illegal protest by the outfit at Regal Chowk in Karachi on 17 Apr 2011. Seven activists from the organisation were later arrested.",0,1561474266,PAK
5335873,800,UGA3871,3871,"17 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Uganda)",,6,,,0,60,"Eastern Africa",Uganda,Wakiso,"Entebbe Municipality","Division B",Entebbe,0.0561,32.4794,1,"Daily Monitor (Uganda)",National,"Some 200 fishermen at Bugonga landing site in Entebbe at the weekend staged a demonstration protesting a government move to evict them.",0,1561469369,UGA
5287640,566,NIG3066,3066,"17 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Nigeria)","CPC: Congress for Progressive Change",5,,,0,50,"Western Africa",Nigeria,Gombe,Gombe,,Gombe,10.2897,11.1673,1,AFP,International,"Buildings were burnt as CPC rioters took over the streets in protest at the impending victory of Goodluck Jonathon in Bauchi and Gombe states. Those in the north of the country typically supported the challenger, Buhuri. In similar unrest around the region rioters targeted PDP supporters.",0,1561469212,NGA
5287639,566,NIG3065,3065,"17 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Nigeria)",,5,,,0,50,"Western Africa",Nigeria,Bauchi,Bauchi,,Bauchi,10.3134,9.8433,1,AFP,International,"Buildings were burnt as rioters took over the streets in protest at the impending victory of Goodluck Jonathon in Bauchi and Gombe states.",0,1561469212,NGA
5183353,566,NIG3069,3069,"17 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Nigeria)",,5,"Police Forces of Nigeria (1999-2015)",,1,15,"Western Africa",Nigeria,Adamawa,Demsa,,Bali,9.2935,11.8078,1,"All Africa",Regional,"Buildings were burnt as rioters took over the streets in protest at the impending victory of Goodluck Jonathon in Bauchi and Gombe states.",0,1558387849,NGA
4946422,566,NIG3072,3072,"17 April 2011",2011,1,Riots,"Mob violence","Rioters (Nigeria)",,5,"Police Forces of Nigeria (1999-2015)",,1,15,"Western Africa",Nigeria,Taraba,Gassol,,"Mutum Biyu",8.6333,10.7667,1,"All Africa",Regional,"Rioting in Jalingo was dispersed by teargas by police, but spilled over to neighbouring towns of Bali, Gassol and Mutum-Biyu where fighting took place between party supporters and two people were killed.",1,1552577536,NGA
4946421,566,NIG3070,3070,"17 April 2011",2011,1,Riots,"Mob violence","Rioters (Nigeria)",,5,"Police Forces of Nigeria (1999-2015)",,1,15,"Western Africa",Nigeria,Taraba,Gassol,,Gassol,8.5333,10.4667,1,"All Africa",Regional,"Rioting in Jalingo was dispersed by teargas by police, but spilled over to neighbouring towns of Bali, Gassol and Mutum-Biyu where fighting took place between party supporters and two people were killed.",0,1552577536,NGA
4946420,566,NIG3071,3071,"17 April 2011",2011,1,Protests,"Protest with intervention","Protesters (Nigeria)",,6,"Police Forces of Nigeria (1999-2015)",,1,16,"Western Africa",Nigeria,Taraba,Jalingo,,Jalingo,8.8833,11.3667,1,"All Africa",Regional,"Youths in Jalingo protested alleged manipulation of election results but were dispersed when police threw teargas canisters at them.",0,1552577536,NGA
4946391,854,BFO191,191,"17 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Burkina Faso)","Military Forces of Burkina Faso (1987-2014)",5,,,0,50,"Western Africa","Burkina Faso",Centre-Est,Boulgou,Tenkodogo,Tenkodogo,11.77,-0.36,1,"All Africa",Regional,"Soldiers in Tenkodogo fired gun shots in the air in several neighbourhoods of the city.",0,1552577536,BFA
4946390,854,BFO190,190,"17 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Burkina Faso)","Military Forces of Burkina Faso (1987-2014)",5,,,0,50,"Western Africa","Burkina Faso",Centre-Sud,Nahouri,Po,Po,11.17,-1.15,1,"All Africa",Regional,"A mutiny launched by soldiers in Ouagadougou spread to the southern town of Po, near Burkina Fasos border with Ghana, on Sunday.",0,1552577536,BFA
7032408,586,PAK6433,6433,"16 April 2011",2011,1,Protests,"Protest with intervention","Protesters (Pakistan)",,6,"Police Forces of Pakistan (2008-2013)",,1,16,"South Asia",Pakistan,Sindh,"Karachi City","Karachi East",Karachi,24.9056,67.0822,1,"Daily Times (Pakistan)",National,"Demonstrators in Karachi were teargassed and baton charged by the police for protesting against unscheduled load shedding by KESC on 16 Apr 2011.",0,1586284977,PAK
6761247,818,EGY1028,1028,"16 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)","Salafist Muslim Group (Egypt)",6,,,0,60,"Northern Africa",Egypt,Qena,Qina,,Qina,26.1642,32.7267,1,"Daily News (Egypt)",National,"3 days of protests were held in Qena outside the governorate office against the appointment of a former police officer + Coptic Christian as Qenas new governor. Salafi Islamists allegedly headed the protests.",0,1580154801,EGY
6310643,710,SAF2095,2095,"16 April 2011",2011,1,Riots,"Violent demonstration","Rioters (South Africa)","ANC: African National Congress",5,,,0,50,"Southern Africa","South Africa","Western Cape","City of Cape Town","City of Cape Town",Delft,-33.9656,18.6444,1,"Sowetan (South Africa)",National,"ANC protesters destroyed several of their candidates election material of a inter-party disagreement in Delft.",0,1572403781,ZAF
6254196,586,PAK6437,6437,"16 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","Pukhtoon Students Federation",6,,,0,60,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Peshawar,Peshawar,Peshawar,34.0197,71.5822,1,"Balochistan Times",National,"Pakhtun Students Federation (PSF) held a demonstration in Peshawar on Sher Shah Suri Road near Press Club in favour of chairman organizing committee saying they would foil all conspiracies against removal from his position on 16 Apr 2011.",0,1572403702,PAK
6154103,706,SOM7208,7208,"16 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Somalia)","Women (Somalia)",6,,,0,60,"Eastern Africa",Somalia,Nugaal,Garoowe,,Garowe,8.4064,48.4819,1,"Undisclosed Source","Local partner-Other","Around a hundred people including women, businessmen and intellectuals gathered to show their support for the high level Consultative Meeting in Nairobi.",0,1571260160,SOM
6154102,706,SOM7206,7206,"16 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Somalia)",,5,,,0,50,"Eastern Africa",Somalia,Mudug,Gaalkacyo,,Gaalkacyo,6.7697,47.4308,1,"Undisclosed Source","Local partner-Other","On the 16th in the same afternoon, following the death of Sheikh Ismail Haji Hussein, a demonstration occurred in Galkayo, The demonstrators reportedly threw stones at the business areas, burned tires and chanted slogans against Puntland Authorities failure to protect its citizens.",0,1571260160,SOM
6154101,706,SOM7204,7204,"16 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Somalia)",,5,,,0,50,"Eastern Africa",Somalia,Mudug,Gaalkacyo,,Gaalkacyo,6.7697,47.4308,1,"Undisclosed Source","Local partner-Other","A demonstration occurred in North Galkacyo following the killing of Sheikh Ismail Hashi Hussein. The demonstrators reportedly threw stones at commercial buildings, burned tires and chanted slogans accusing the Puntland Authorities of failing to protect its citizens.",0,1571260160,SOM
6154098,706,SOM7207,7207,"16 April 2011",2011,1,Riots,"Mob violence","Rioters (Somalia)",,5,"Civilians (Somalia)","Muslim Group (Somalia)",7,57,"Eastern Africa",Somalia,Mudug,Gaalkacyo,,Gaalkacyo,6.7697,47.4308,1,"Undisclosed Source","Local partner-Other","Salahudun mosque in Garsor village was attacked on the night between the 16th and 17th April by followers of Sheikh Ismail Hashi Hussein. At least 3 people were killed and 9 injured. One of the injured is believed to be a radical cleric Sheikh Ismail (not to be mistaken for ASWJs Sheikh Ismail Hashi Hussein).",3,1571260160,SOM
6154097,706,SOM7205,7205,"16 April 2011",2011,1,Riots,"Mob violence","Rioters (Somalia)",,5,"Civilians (Somalia)","Muslim Group (Somalia)",7,57,"Eastern Africa",Somalia,Mudug,Gaalkacyo,,Gaalkacyo,6.7697,47.4308,1,"Undisclosed Source","Local partner-Other","Faruq Mosque in Galsor Village was attacked on the morning of 17th April by followers of Sheikh Ismail Hashi Hussein. One person was reported dead and two others injured.",1,1571260160,SOM
5968197,586,PAK6429,6429,"16 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","Journalists (Pakistan)",6,,,0,60,"South Asia",Pakistan,Sindh,"Shaheed Benazirabad","Kazi Ahmed",Daulatpur,26.5015,67.9707,2,"Daily Regional Times (Pakistan)",Subnational,"Journalists held a protest against a fellow journalist getting mugged on 16 Apr 2011 in Muqeem Dahri, Daulatpur.",0,1568137459,PAK
5948362,586,PAK6428,6428,"16 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,"Shaheed Benazirabad","Kazi Ahmed",Daulatpur,26.5015,67.9707,1,"Daily Regional Times (Pakistan)",Subnational,"The tail-end growers of Daulatpur Branch continued their protest demonstration for the 3rd consecutive day against the shortage of irrigation water in the branch on 16 Apr 2011.",0,1567539395,PAK
5946610,586,PAK6432,6432,"16 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,"Karachi City","Karachi East",Karachi,24.9056,67.0822,1,"Daily Regional Times (Pakistan)",Subnational,"Shopkeepers of Clifton took to the streets against frequent power outages by KESC on 16 Apr 2011. Police came to remove blockades from the road but did not reportedly interact with the protesters.",0,1567539393,PAK
5940155,586,PAK6430,6430,"16 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Khairpur,Gambat,Gambat,27.3515,68.5205,1,"Daily Regional Times (Pakistan)",Subnational,"WAPDA employees and relatives of a murdered meter reader held a protest against his death and lack of justice on 16 Apr 2011 in Gambat.",0,1567539386,PAK
5583626,50,BGD10303,10303,"16 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Bangladesh)","Labour Group (Bangladesh)",5,,,0,50,"South Asia",Bangladesh,Dhaka,Narayanganj,Narayanganj,Siddhirganj,23.6912,90.5149,1,"United News of Bangladesh",National,"On April 16, in Siddhirganj, in Narayanganj Upazila (Narayanganj, Dhaka), RMG workers vandalized property and blocked roads during a demonstration demanding wage payments.",0,1563366740,BGD
5583625,50,BGD10302,10302,"16 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Bangladesh)",,5,,,0,50,"South Asia",Bangladesh,Khulna,Bagerhat,Morrelganj,Morrelganj,22.4382,89.8508,2,"United News of Bangladesh",National,"On April 16, in Hoglapasha in Morrelganj Upazila (Bagerhat, Khulna), local residents fell trees to block roads after a boy was accidentally killed by a bus.",0,1563366740,BGD
5583624,50,BGD10301,10301,"16 April 2011",2011,1,Protests,"Protest with intervention","Protesters (Bangladesh)","BNP: Bangladesh Nationalist Party",6,"Police Forces of Bangladesh (2009-)",,1,16,"South Asia",Bangladesh,Khulna,Jhenaidah,Jhenaidah,Jhenaidah,23.5425,89.1749,1,"United News of Bangladesh",National,"On April 16, in Jhenaidah town (Jhenaidah, Khulna), BNP members and police clashed during a country-wide BNP demonstration over critical remarks of a BNP leader. 12 BNP activists were injured in the police baton charge.",0,1563366740,BGD
5583623,50,BGD10300,10300,"16 April 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)","Jubo League",5,"Rioters (Bangladesh)","Jubo League",5,55,"South Asia",Bangladesh,Khulna,Bagerhat,Chitalmari,Chitalmari,22.7876,89.8785,2,"Daily Star (Bangladesh)",National,"On 16 April 2011, at least 50 people including two police were injured in post-election riots between supporters and opponents of the victorious Jubo League candidate in Borobaria bazaar area of Chitalmaria upazila. Supporters also clashed with police.",0,1563366740,BGD
5529942,586,PAK6438,6438,"16 April 2011",2011,1,Riots,"Mob violence","Rioters (Pakistan)",,5,"Civilians (Pakistan)","BNP: Balochistan National Party",7,57,"South Asia",Pakistan,Balochistan,Khuzdar,Khuzdar,Khuzdar,27.7383,66.6433,1,"Nation (Pakistan)",National,"On 16 Apr 2011, unknown people set office of National Party on fire in Khuzdar, some 360 KM away from Quetta. No casualties reported.",0,1561474266,PAK
5495958,524,NEP2544,2544,"16 April 2011",2011,1,Riots,"Mob violence","Rioters (Nepal)","UCPN(M): Unified Communist Party of Nepal (Maoist)",5,"Rioters (Nepal)",,5,55,"South Asia",Nepal,Central,Janakpur,Sindhuli,Kalpabrishykha,27.21,85.68,1,"Kathmandu Post",National,"Two UCPN (Maoist) cadres were injured in a clash at Marinkhola in Sindhuli's Kalpabrishykha VDC. A local said a dispute over whether to allow smuggling of chemical fertilizer led to the clash.",0,1561474185,NPL
5333094,788,TUN424,424,"16 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Tunisia)","RCD: Constitutional Democratic Rally",6,,,0,60,"Northern Africa",Tunisia,Tunis,"Bab Souika",,Tunis,36.819,10.1658,1,AP,International,"Protests by members of banned RCD political party",0,1561469365,TUN
5242326,854,BFO188,188,"16 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Burkina Faso)","Military Forces of Burkina Faso (1987-2014)",5,,,0,50,"Western Africa","Burkina Faso",Centre,Kadiogo,Ouagadougou,Ouagadougou,12.3703,-1.5247,1,VOA,International,"Unrest in Burkina Faso is continuing for a third day with soldiers shooting into the air and looting shops.",0,1561468964,BFA
5242325,854,BFO187,187,"16 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Burkina Faso)",,5,,,0,50,"Western Africa","Burkina Faso",Centre,Kadiogo,Ouagadougou,Ouagadougou,12.3703,-1.5247,1,VOA,International,"Hundreds of shopkeepers set fire to the headquarters of Burkina Fasos ruling party Saturday, saying they were angry at soldiers who looted and destroyed their merchandise and at the government that did not stopped it.",0,1561468964,BFA
4946461,404,KEN3028,3028,"16 April 2011",2011,1,Protests,"Protest with intervention","Protesters (Kenya)",,6,"Police Forces of Kenya (2002-2013)",,1,16,"Eastern Africa",Kenya,Mombasa,Mvita,Tononoka,Mombasa,-4.05,39.6667,1,"All Africa",Regional,"Mombasa youth held a demonstration and named three Islamic preachers they claim should be arrested for recruiting youths to join Al-Shabab in Somalia. The demo started at Mama Ngina drive to the DCs where they presented a petition they wanted forwarded to the Internal Security Minister George Saitoti.",0,1552577536,KEN
4946438,710,SAF2096,2096,"16 April 2011",2011,1,Riots,"Violent demonstration","Rioters (South Africa)",,5,,,0,50,"Southern Africa","South Africa",KwaZulu-Natal,eThekwini,Ethekwini,Durban,-29.8579,31.0292,1,"Sunday Tribune (South Africa)",National,"Service delivery protesters block a road a burn tyres.",0,1552577536,ZAF
4946433,566,NIG3064,3064,"16 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Nigeria)",,5,"Police Forces of Nigeria (1999-2015)",,1,15,"Western Africa",Nigeria,"Federal Capital Territory","Abuja Municipal",,Abuja,9.0833,7.5333,1,"All Africa",Regional,"Violent protests marred some parts of Nyanya on Saturday night as results of the presidential poll trickled in. No fewer than 20 cars were said to have been smashed in the incident.",0,1552577536,NGA
6761245,818,EGY1025,1025,"15 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)","Salafist Muslim Group (Egypt)",6,,,0,60,"Northern Africa",Egypt,Qena,Qina,,Qina,26.1642,32.7267,1,"Daily News (Egypt)",National,"3 days of protests were held in Qena outside the governorate office against the appointment of a former police officer + Coptic Christian as Qenas new governor. Salafi Islamists allegedly headed the protests.",0,1580154801,EGY
6704757,818,EGY1026,1026,"15 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)","Coptic Christian Group (Egypt)",6,,,0,60,"Northern Africa",Egypt,Cairo,"Qasr al Nile",,"Cairo-Qasr al Nile",30.0488,31.2343,2,"Daily News (Egypt)",National,"Thousands of Copts marched from Shoubra to Tahrir Square to demand the release of Copts detained during a sit-in outside the state TV and radio building, and to mark 40 days since violence in Muqattam led to the death of a Copt.",0,1578503457,EGY
6704603,818,EGY10565,10565,"15 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)",,6,,,0,60,"Northern Africa",Egypt,Cairo,"Qasr al Nile",,"Cairo-Qasr al Nile",30.0488,31.2343,1,Youm7,National,"On 15 April 2011, more than 300 protestors gathered in Tahrir Square in Cairo to demand criminal prosecution of Mubarak and other regime officials, the cancelling anti-protest laws, and the dissolution of local councils. [size=more than 300]",0,1578503457,EGY
6703654,818,EGY10567,10567,"15 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Egypt)","NDP: National Democratic Party",5,"Rioters (Egypt)",,5,55,"Northern Africa",Egypt,Cairo,Bulaq,,Cairo-Bulaq,30.0604,31.2315,1,Youm7,National,"On 15 April 2011, around 600 Mubarak supporters demonstrated in front of the state TV and radio building against putting him on trial and to denounce perceived insults directed towards the former Egyptian leader. Later, tens of demonstrators demanding that Mubarak stand trial marched to the state TV and radio building and clashed with the pro-Mubarak supporters. Military forces intervened to disperse the demonstrators and end the clashes. [size=around 600]",0,1578503453,EGY
6310519,710,SAF2094,2094,"15 April 2011",2011,1,Protests,"Peaceful protest","Protesters (South Africa)","Students (South Africa)",6,,,0,60,"Southern Africa","South Africa",KwaZulu-Natal,eThekwini,Ethekwini,Durban,-29.8579,31.0292,1,"Sowetan (South Africa)",National,"Mangosuthu University students protest between 11/04 and 15/04 over a management position of squatters on campus. The protest was violent on 14/04.",0,1572403780,ZAF
6154107,706,SOM7201,7201,"15 April 2011",2011,1,Protests,"Protest with intervention","Military Forces of Somalia (2004-2012)",,1,"Protesters (Somalia)","Women (Somalia)",6,16,"Eastern Africa",Somalia,Banadir,Bondhere,,Mogadishu-Bondhere,2.0456,45.34,1,"Undisclosed Source","Local partner-Other","A demonstration attended mainly by IDP women and children from Shangaani district was organized in support of the UNPOS organized Consultative Meeting in Nairobi. Two groups of TFG soldiers (one supportive and the other opposed to the demonstration) exchanged fire during the protest. Two people including one TFG soldier were killed and a number of others were injured. Unconfirmed reports indicate that the demonstration was organized by people loyal to the former Banadir Mayor Mohamed Dheere.",0,1571260160,SOM
6063782,710,SAF2093,2093,"15 April 2011",2011,1,Riots,"Violent demonstration","Rioters (South Africa)",,5,,,0,50,"Southern Africa","South Africa","Western Cape","City of Cape Town","City of Cape Town","Cape Flats",-34.0333,18.6333,1,"Cape Argus",Subnational,"Cape Flats residents barricade public roads after their illegal electric connections were cut off.",0,1571164552,ZAF
5940197,586,PAK6426,6426,"15 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Larkana,Larkana,Larkana,27.5549,68.2141,1,"Daily Regional Times (Pakistan)",Subnational,"Relatives of a girl who died of polio held a protest for the provision of treatment outside Larkana Press Club on 15 Apr 2011.",0,1567539386,PAK
5940196,586,PAK6425,6425,"15 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,"Karachi City","Karachi East",Karachi,24.9056,67.0822,3,"Daily Regional Times (Pakistan)",Subnational,"The residents of Niaz Colony staged a protest demonstration against the Public Health Department on 15 Apr 2011 in Sindh.",0,1567539386,PAK
5936801,586,PAK6424,6424,"15 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Dadu,Dadu,Dadu,26.7328,67.7763,1,"Daily Regional Times (Pakistan)",Subnational,"The growers of different areas of Dadu staged a protest demonstration against the Food Department officials on 15 Apr 2011.",0,1567539381,PAK
5495957,524,NEP2543,2543,"15 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Nepal)","Labour Group (Nepal)",6,,,0,60,"South Asia",Nepal,Central,Narayani,Chitwan,Bharatpur,27.6768,84.4359,1,"Kathmandu Post",National,"Trade unions staged a protest in Bharatpur city, Central, on 15 April against murders in the area.",0,1561474185,NPL
5335872,800,UGA3870,3870,"15 April 2011",2011,1,Protests,"Protest with intervention","Protesters (Uganda)","FDC: Forum for Democratic Change",6,"Police Forces of Uganda (1986-)",,1,16,"Eastern Africa",Uganda,Rukungiri,"Rukungiri Municipality",Western,Rukungiri,-0.75,29.9167,1,AFP,International,"An opposition official said police used tear gas against several hundred people taking part in a march in Rukungiri, the western Uganda hometown of opposition leader Kizza Besigye.",0,1561469369,UGA
5335870,800,UGA3869,3869,"15 April 2011",2011,1,Riots,"Violent demonstration","Rioters (Uganda)","Students (Uganda)",5,"Police Forces of Uganda (1986-)","Military Forces of Uganda (1986-)",1,15,"Eastern Africa",Uganda,Kampala,"Kampala Capital City",Kawempe,"Makerere University",0.3333,32.5667,1,AFP,International,"Fresh battles pitted Ugandan police against students in Kampala at Makerere University over a proposal to double tuition fees. Police in anti-riot gear backed by the military ring-fenced Makereres main campus.",0,1561469369,UGA
5333088,788,TUN423,423,"15 April 2011",2011,1,Protests,"Peaceful protest","Protesters (Tunisia)",,6,,,0,60,"Northern Africa",Tunisia,Tunis,"Cite El Khadra",,"Centre Urbain Nord",36.8496,10.1963,1,"Agence Tunis Afrique Presse; Tunisian TV",National,"A street demonstration was staged, on Friday, in front of the Kingdom of Saudi Arabias Embassy in Tunis. 300 protestors shouted slogans calling on Saudi Arabia to hand the deposed President over to the Tunisian authorities, to be judged for the crimes suffered by the Tunisian people at the hands of the old regime.",0,1561469365,TUN
